POSIX,source,app,x_x0,y_y0,t_t0,RSTART,RSTOP,status,,
1499330578,78,1,0,0,0,0,1,,,
1499331581,94,1,0,0,3,0,10,,,
1499335762,118,1,0,0,0,0,6,,,
1499336140,121,1,0,0,4,0,6,,,
1499340625,62,1,0,0,1,0,4,,,
1499348650,75,1,0,0,0,0,3,,,
1499349070,124,1,0,0,4,0,9,,,
1499355195,15,1,0,0,0,0,8,,,
1499355307,72,1,0,0,4,0,8,,,
1499356065,53,1,0,0,4,0,5,,,
1499356628,35,1,0,0,0,0,9,,,
1499357873,40,1,0,0,1,0,6,,,
1499363566,86,1,0,0,1,0,4,,,
1499366711,30,1,0,0,3,0,4,,,
1499366916,54,1,0,0,4,0,4,,,
1499367870,21,1,0,0,1,0,3,,,
1499370098,34,1,0,0,4,0,7,,,
1499371940,73,1,0,0,1,0,1,,,
1499374058,105,1,0,0,6,0,9,,,
1499375040,109,1,0,0,0,0,3,,,
1499376244,73,1,0,0,2,0,2,,,
1499380641,87,1,0,0,0,0,8,,,
1499417620,60,1,0,0,3,0,1,,,
1499421607,80,1,0,0,0,0,9,,,
1499423186,26,1,0,0,1,0,4,,,
1499427089,98,1,0,0,1,0,1,,,
1499427172,73,1,0,0,6,0,7,,,
1499430882,73,1,0,0,0,0,8,,,
1499431096,35,1,0,0,1,0,5,,,
1499431727,45,1,0,0,2,0,7,,,
1499439898,20,1,0,0,1,0,3,,,
1499441310,49,1,0,0,1,0,6,,,
1499441372,68,1,0,0,3,0,4,,,
1499442853,97,1,0,0,1,0,10,,,
1499448423,67,1,0,0,2,0,7,,,
1499450840,46,1,0,0,0,0,10,,,
1499455371,16,1,0,0,3,0,5,,,
1499457844,17,1,0,0,0,0,4,,,
1499458005,70,1,0,0,0,0,2,,,
1499458511,51,1,0,0,2,0,4,,,
1499460435,54,1,0,0,0,0,7,,,
1499460599,73,1,0,0,0,0,8,,,
1499460616,31,1,0,0,5,0,5,,,
1499460906,107,1,0,0,5,0,3,,,
1499461617,30,1,0,0,1,0,10,,,
1499461737,5,1,0,0,1,0,4,,,
1499502593,95,1,0,0,0,0,7,,,
1499506516,25,1,0,0,1,0,9,,,
1499508087,67,1,0,0,1,0,7,,,
1499508235,80,1,0,0,3,0,5,,,
1499508895,108,1,0,0,0,0,2,,,
1499511676,84,1,0,0,1,0,2,,,
1499513732,102,1,0,0,1,0,1,,,
1499519135,17,1,0,0,0,0,6,,,
1499521745,112,1,0,0,6,0,7,,,
1499522813,51,1,0,0,6,0,10,,,
1499530239,55,1,0,0,2,0,1,,,
1499531109,117,1,0,0,4,0,3,,,
1499537111,4,1,0,0,3,0,7,,,
1499538257,90,1,0,0,4,0,7,,,
1499538980,3,1,0,0,6,0,6,,,
1499540117,52,1,0,0,1,0,1,,,
1499544189,67,1,0,0,1,0,2,,,
1499544917,82,1,0,0,2,0,10,,,
1499545591,51,1,0,0,1,0,4,,,
1499548291,43,1,0,0,1,0,5,,,
1499551123,115,1,0,0,1,0,9,,,
1499553478,18,1,0,0,1,0,9,,,
1499553842,76,1,0,0,0,0,7,,,
1499587778,80,1,0,0,1,0,8,,,
1499590004,98,1,0,0,3,0,4,,,
1499596651,82,1,0,0,2,0,8,,,
1499596678,38,1,0,0,0,0,4,,,
1499596859,113,1,0,0,1,0,1,,,
1499598536,72,1,0,0,1,0,5,,,
1499601571,118,1,0,0,4,0,1,,,
1499605619,110,1,0,0,4,0,7,,,
1499611288,49,1,0,0,5,0,1,,,
1499612723,84,1,0,0,5,0,10,,,
1499612859,3,1,0,0,0,0,2,,,
1499615016,79,1,0,0,2,0,8,,,
1499619071,64,1,0,0,4,0,5,,,
1499623596,46,1,0,0,1,0,5,,,
1499624556,31,1,0,0,3,0,7,,,
1499624800,68,1,0,0,0,0,9,,,
1499625961,11,1,0,0,2,0,5,,,
1499628582,58,1,0,0,6,0,5,,,
1499631124,124,1,0,0,2,0,5,,,
1499631421,84,1,0,0,3,0,2,,,
1499631923,105,1,0,0,3,0,4,,,
1499633509,82,1,0,0,1,0,9,,,
1499635697,42,1,0,0,1,0,1,,,
1499636160,106,1,0,0,1,0,3,,,
1499675168,33,1,0,0,1,0,7,,,
1499675597,68,1,0,0,3,0,5,,,
1499677157,117,1,0,0,0,0,2,,,
1499678305,112,1,0,0,0,0,10,,,
1499678702,88,1,0,0,0,0,9,,,
1499678839,28,1,0,0,0,0,2,,,
1499679254,42,1,0,0,0,0,4,,,
1499679847,77,1,0,0,5,0,1,,,
1499687426,76,1,0,0,1,0,6,,,
1499688399,64,1,0,0,4,0,7,,,
1499693200,76,1,0,0,0,0,4,,,
1499694504,63,1,0,0,2,0,4,,,
1499698677,58,1,0,0,1,0,8,,,
1499700690,16,1,0,0,2,0,1,,,
1499701092,12,1,0,0,2,0,10,,,
1499704887,101,1,0,0,3,0,10,,,
1499706884,67,1,0,0,1,0,3,,,
1499710971,16,1,0,0,0,0,2,,,
1499713681,45,1,0,0,6,0,1,,,
1499715939,4,1,0,0,0,0,3,,,
1499720552,63,1,0,0,3,0,5,,,
1499724043,88,1,0,0,0,0,8,,,
1499725034,60,1,0,0,1,0,6,,,
1499725786,55,1,0,0,2,0,5,,,
1499761971,56,1,0,0,2,0,1,,,
1499763451,26,1,0,0,2,0,2,,,
1499765237,110,1,0,0,0,0,6,,,
1499765256,76,1,0,0,4,0,3,,,
1499768508,84,1,0,0,4,0,4,,,
1499774172,69,1,0,0,0,0,4,,,
1499775367,114,1,0,0,0,0,10,,,
1499785648,97,1,0,0,1,0,5,,,
1499790872,43,1,0,0,3,0,6,,,
1499804339,5,1,0,0,6,0,8,,,
1499807198,4,1,0,0,0,0,9,,,
1499807591,9,1,0,0,0,0,7,,,
1499849521,13,1,0,0,5,0,8,,,
1499855903,123,1,0,0,3,0,8,,,
1499857549,6,1,0,0,7,0,8,,,
1499859566,19,1,0,0,6,0,9,,,
1499862130,86,1,0,0,6,0,3,,,
1499864349,2,1,0,0,0,0,2,,,
1499865931,76,1,0,0,2,0,9,,,
1499866150,62,1,0,0,6,0,7,,,
1499870797,81,1,0,0,5,0,6,,,
1499871771,9,1,0,0,5,0,2,,,
1499872764,115,1,0,0,1,0,5,,,
1499878126,14,1,0,0,0,0,1,,,
1499883257,36,1,0,0,2,0,3,,,
1499884967,17,1,0,0,4,0,7,,,
1499891315,96,1,0,0,5,0,3,,,
1499892566,3,1,0,0,1,0,9,,,
1499895099,9,1,0,0,1,0,5,,,
1499895112,15,1,0,0,0,0,8,,,
1499896316,22,1,0,0,2,0,7,,,
1499898586,79,1,0,0,4,0,1,,,
1499899111,114,1,0,0,2,0,5,,,
1499934438,31,1,0,0,7,0,4,,,
1499943654,68,1,0,0,5,0,7,,,
1499948948,104,1,0,0,0,0,1,,,
1499950984,86,1,0,0,5,0,10,,,
1499956130,35,1,0,0,7,0,4,,,
1499958592,109,1,0,0,1,0,4,,,
1499965515,60,1,0,0,6,0,9,,,
1499966180,95,1,0,0,0,0,9,,,
1499968869,52,1,0,0,1,0,9,,,
1499968957,38,1,0,0,3,0,10,,,
1499970115,104,1,0,0,0,0,7,,,
1499979218,28,1,0,0,3,0,6,,,
1499982189,97,1,0,0,0,0,6,,,
1500020605,6,1,0,0,0,0,9,,,
1500021784,58,1,0,0,3,0,8,,,
1500025721,14,1,0,0,6,0,8,,,
1500029167,12,1,0,0,1,0,10,,,
1500032602,26,1,0,0,1,0,7,,,
1500041131,6,1,0,0,1,0,9,,,
1500042367,11,1,0,0,2,0,6,,,
1500065553,77,1,0,0,6,0,9,,,
1500066143,125,1,0,0,1,0,6,,,
1500071873,78,1,0,0,0,0,10,,,
1500110348,51,1,0,0,2,0,9,,,
1500112555,34,1,0,0,6,0,9,,,
1500112800,29,1,0,0,1,0,8,,,
1500116560,43,1,0,0,4,0,8,,,
1500118006,96,1,0,0,2,0,9,,,
1500120309,52,1,0,0,0,0,9,,,
1500129726,10,1,0,0,0,0,4,,,
1500133283,116,1,0,0,1,0,1,,,
1500135199,71,1,0,0,2,0,2,,,
1500144984,39,1,0,0,0,0,5,,,
1500146332,56,1,0,0,3,0,4,,,
1500150180,108,1,0,0,3,0,3,,,
1500157297,21,1,0,0,1,0,4,,,
1500192772,58,1,0,0,3,0,4,,,
1500195668,54,1,0,0,0,0,9,,,
1500204630,88,1,0,0,0,0,5,,,
1500209203,15,1,0,0,1,0,1,,,
1500209386,73,1,0,0,1,0,9,,,
1500210336,127,1,0,0,1,0,1,,,
1500210640,70,1,0,0,0,0,3,,,
1500212179,92,1,0,0,4,0,6,,,
1500218639,97,1,0,0,1,0,5,,,
1500223440,36,1,0,0,4,0,4,,,
1500226127,31,1,0,0,5,0,2,,,
1500227107,69,1,0,0,2,0,10,,,
1500231131,48,1,0,0,1,0,7,,,
1500234122,56,1,0,0,3,0,2,,,
1500234139,28,1,0,0,1,0,10,,,
1500237108,94,1,0,0,0,0,3,,,
1500240046,25,1,0,0,0,0,10,,,
1500243482,89,1,0,0,5,0,10,,,
1500244661,77,1,0,0,7,0,1,,,
1500279938,95,1,0,0,1,0,5,,,
1500285410,30,1,0,0,2,0,2,,,
1500288365,94,1,0,0,3,0,9,,,
1500290760,11,1,0,0,2,0,5,,,
1500292927,101,1,0,0,2,0,6,,,
1500293160,7,1,0,0,2,0,5,,,
1500293945,3,1,0,0,1,0,9,,,
1500294310,109,1,0,0,1,0,1,,,
1500295230,11,1,0,0,0,0,10,,,
1500295532,118,1,0,0,5,0,10,,,
1500296894,40,1,0,0,0,0,5,,,
1500299066,88,1,0,0,1,0,2,,,
1500301419,115,1,0,0,0,0,7,,,
1500303998,45,1,0,0,1,0,5,,,
1500305296,40,1,0,0,2,0,5,,,
1500307092,92,1,0,0,3,0,3,,,
1500308890,44,1,0,0,5,0,8,,,
1500309976,75,1,0,0,5,0,1,,,
1500313999,27,1,0,0,5,0,8,,,
1500318902,71,1,0,0,1,0,4,,,
1500322287,33,1,0,0,2,0,2,,,
1500322409,116,1,0,0,3,0,7,,,
1500323084,125,1,0,0,1,0,7,,,
1500323641,121,1,0,0,2,0,3,,,
1500327789,54,1,0,0,0,0,5,,,
1500330591,115,1,0,0,0,0,7,,,
1500331236,99,1,0,0,6,0,2,,,
1500331753,96,1,0,0,1,0,9,,,
1500372677,29,1,0,0,0,0,6,,,
1500373073,77,1,0,0,4,0,2,,,
1500374871,89,1,0,0,2,0,2,,,
1500375564,112,1,0,0,2,0,1,,,
1500376991,94,1,0,0,1,0,4,,,
1500379716,97,1,0,0,0,0,4,,,
1500384687,105,1,0,0,2,0,5,,,
1500386768,16,1,0,0,2,0,5,,,
1500389687,25,1,0,0,0,0,5,,,
1500395885,11,1,0,0,6,0,3,,,
1500397460,34,1,0,0,7,0,2,,,
1500401120,96,1,0,0,0,0,6,,,
1500403379,122,1,0,0,0,0,4,,,
1500406412,67,1,0,0,1,0,10,,,
1500413793,5,1,0,0,7,0,10,,,
1500413834,2,1,0,0,0,0,2,,,
1500455485,75,1,0,0,4,0,10,,,
1500467184,98,1,0,0,0,0,1,,,
1500469194,2,1,0,0,3,0,3,,,
1500472381,110,1,0,0,0,0,8,,,
1500473574,9,1,0,0,1,0,9,,,
1500474083,45,1,0,0,0,0,1,,,
1500476919,79,1,0,0,2,0,10,,,
1500477349,84,1,0,0,1,0,2,,,
1500478722,34,1,0,0,1,0,7,,,
1500481194,20,1,0,0,2,0,1,,,
1500482300,60,1,0,0,1,0,6,,,
1500486630,117,1,0,0,1,0,5,,,
1500489137,8,1,0,0,0,0,9,,,
1500490874,108,1,0,0,0,0,1,,,
1500492596,43,1,0,0,1,0,5,,,
1500494875,92,1,0,0,0,0,2,,,
1500498009,81,1,0,0,2,0,8,,,
1500500626,88,1,0,0,6,0,7,,,
1500504164,46,1,0,0,0,0,2,,,
1500504349,123,1,0,0,2,0,2,,,
1500504743,88,1,0,0,5,0,3,,,
1500539062,78,1,0,0,1,0,2,,,
1500544777,110,1,0,0,1,0,7,,,
1500546626,92,1,0,0,1,0,9,,,
1500550309,39,1,0,0,6,0,10,,,
1500553567,67,1,0,0,2,0,3,,,
1500556719,109,1,0,0,2,0,6,,,
1500558721,77,1,0,0,0,0,7,,,
1500559072,7,1,0,0,5,0,10,,,
1500560062,71,1,0,0,2,0,1,,,
1500567436,64,1,0,0,2,0,6,,,
1500570092,8,1,0,0,2,0,3,,,
1500572068,94,1,0,0,0,0,3,,,
1500575233,107,1,0,0,0,0,5,,,
1500577281,116,1,0,0,2,0,6,,,
1500577565,42,1,0,0,1,0,6,,,
1500578209,118,1,0,0,1,0,1,,,
1500579422,21,1,0,0,4,0,5,,,
1500581060,7,1,0,0,3,0,6,,,
1500582588,62,1,0,0,0,0,4,,,
1500585869,104,1,0,0,0,0,1,,,
1500589369,98,1,0,0,4,0,8,,,
1500589845,108,1,0,0,6,0,5,,,
1500624013,17,1,0,0,1,0,3,,,
1500636470,37,1,0,0,0,0,8,,,
1500645319,71,1,0,0,0,0,3,,,
1500649015,68,1,0,0,0,0,9,,,
1500650757,85,1,0,0,4,0,10,,,
1500656657,9,1,0,0,2,0,10,,,
1500658291,52,1,0,0,1,0,8,,,
1500661725,113,1,0,0,0,0,2,,,
1500670443,47,1,0,0,1,0,7,,,
1500674505,80,1,0,0,0,0,2,,,
1500675864,18,1,0,0,4,0,10,,,
1500711667,108,1,0,0,0,0,7,,,
1500714258,87,1,0,0,6,0,6,,,
1500721212,70,1,0,0,0,0,2,,,
1500721977,20,1,0,0,5,0,6,,,
1500737158,11,1,0,0,1,0,4,,,
1500742050,110,1,0,0,1,0,6,,,
1500748136,84,1,0,0,6,0,8,,,
1500757080,116,1,0,0,1,0,6,,,
1500759589,64,1,0,0,6,0,3,,,
1500797585,127,1,0,0,6,0,5,,,
1500797860,101,1,0,0,3,0,5,,,
1500799580,121,1,0,0,0,0,3,,,
1500799904,10,1,0,0,3,0,5,,,
1500804501,19,1,0,0,1,0,8,,,
1500804782,19,1,0,0,0,0,7,,,
1500804862,46,1,0,0,0,0,1,,,
1500805499,21,1,0,0,1,0,9,,,
1500807706,119,1,0,0,5,0,8,,,
1500808563,87,1,0,0,4,0,5,,,
1500810576,118,1,0,0,0,0,9,,,
1500812541,90,1,0,0,5,0,6,,,
1500813577,30,1,0,0,2,0,6,,,
1500827559,81,1,0,0,2,0,7,,,
1500827626,16,1,0,0,1,0,5,,,
1500830540,14,1,0,0,0,0,5,,,
1500831862,37,1,0,0,1,0,5,,,
1500839924,118,1,0,0,0,0,5,,,
1500841527,99,1,0,0,1,0,7,,,
1500843632,54,1,0,0,4,0,9,,,
1500847054,67,1,0,0,3,0,7,,,
1500847157,95,1,0,0,2,0,9,,,
1500849246,72,1,0,0,0,0,2,,,
1500849715,15,1,0,0,1,0,10,,,
1500885635,2,1,0,0,1,0,7,,,
1500887048,95,1,0,0,2,0,6,,,
1500889342,17,1,0,0,0,0,4,,,
1500889549,15,1,0,0,2,0,2,,,
1500896745,97,1,0,0,2,0,9,,,
1500898873,58,1,0,0,5,0,2,,,
1500900014,43,1,0,0,1,0,3,,,
1500907213,99,1,0,0,3,0,7,,,
1500913622,36,1,0,0,1,0,9,,,
1500919204,60,1,0,0,6,0,8,,,
1500919471,4,1,0,0,0,0,5,,,
1500925917,58,1,0,0,1,0,9,,,
1500928348,116,1,0,0,0,0,2,,,
1500929580,53,1,0,0,4,0,10,,,
1500936094,114,1,0,0,3,0,7,,,
1500969660,126,1,0,0,1,0,5,,,
1500972646,101,1,0,0,1,0,3,,,
1500977452,45,1,0,0,0,0,9,,,
1500983291,21,1,0,0,0,0,7,,,
1500990892,94,1,0,0,1,0,1,,,
1500991045,102,1,0,0,0,0,9,,,
1500991646,34,1,0,0,0,0,9,,,
1500991653,105,1,0,0,0,0,7,,,
1500992664,97,1,0,0,3,0,4,,,
1500994087,45,1,0,0,1,0,9,,,
1500994613,56,1,0,0,2,0,10,,,
1500996052,36,1,0,0,0,0,2,,,
1500998894,47,1,0,0,0,0,4,,,
1501003553,124,1,0,0,0,0,7,,,
1501003735,9,1,0,0,0,0,4,,,
1501004844,36,1,0,0,1,0,8,,,
1501008351,127,1,0,0,0,0,9,,,
1501009223,34,1,0,0,0,0,4,,,
1501010597,113,1,0,0,3,0,1,,,
1501011947,31,1,0,0,0,0,10,,,
1501012630,110,1,0,0,4,0,3,,,
1501013983,88,1,0,0,0,0,1,,,
1501017959,52,1,0,0,5,0,9,,,
1501018459,22,1,0,0,2,0,3,,,
1501020161,108,1,0,0,1,0,9,,,
1501057034,107,1,0,0,2,0,2,,,
1501060625,118,1,0,0,1,0,6,,,
1501061271,19,1,0,0,0,0,10,,,
1501068826,105,1,0,0,2,0,9,,,
1501074537,55,1,0,0,0,0,3,,,
1501079841,126,1,0,0,0,0,2,,,
1501081315,33,1,0,0,0,0,3,,,
1501085583,84,1,0,0,0,0,4,,,
1501092042,116,1,0,0,4,0,5,,,
1501092792,14,1,0,0,4,0,3,,,
1501094318,87,1,0,0,1,0,2,,,
1501094636,53,1,0,0,0,0,9,,,
1501096048,64,1,0,0,0,0,9,,,
1501096548,25,1,0,0,7,0,2,,,
1501097404,4,1,0,0,1,0,1,,,
1501097499,108,1,0,0,2,0,3,,,
1501104931,118,1,0,0,1,0,5,,,
1501107462,127,1,0,0,3,0,2,,,
1501109314,43,1,0,0,1,0,5,,,
1501109331,72,1,0,0,1,0,8,,,
1501144808,4,1,0,0,1,0,8,,,
1501145923,94,1,0,0,1,0,3,,,
1501147858,102,1,0,0,0,0,8,,,
1501150463,43,1,0,0,0,0,4,,,
1501152235,17,1,0,0,4,0,5,,,
1501154762,58,1,0,0,1,0,8,,,
1501156859,47,1,0,0,6,0,5,,,
1501158467,28,1,0,0,2,0,5,,,
1501163093,52,1,0,0,1,0,2,,,
1501172060,17,1,0,0,4,0,8,,,
1501173615,87,1,0,0,4,0,2,,,
1501173920,65,1,0,0,6,0,10,,,
1501174806,18,1,0,0,4,0,1,,,
1501177145,73,1,0,0,0,0,5,,,
1501177253,74,1,0,0,0,0,10,,,
1501177265,69,1,0,0,2,0,1,,,
1501179879,45,1,0,0,0,0,7,,,
1501181154,102,1,0,0,0,0,6,,,
1501182184,45,1,0,0,0,0,2,,,
1501184790,69,1,0,0,1,0,10,,,
1501186058,119,1,0,0,7,0,9,,,
1501191522,121,1,0,0,1,0,8,,,
1501192518,95,1,0,0,6,0,8,,,
1501194008,46,1,0,0,0,0,2,,,
1501195326,15,1,0,0,7,0,1,,,
1501196114,15,1,0,0,2,0,3,,,
1501196304,27,1,0,0,6,0,10,,,
1501228801,40,1,0,0,1,0,1,,,
1501230692,53,1,0,0,5,0,8,,,
1501230999,70,1,0,0,1,0,8,,,
1501237545,101,1,0,0,7,0,4,,,
1501237589,86,1,0,0,6,0,10,,,
1501239773,105,1,0,0,6,0,5,,,
1501241619,99,1,0,0,0,0,3,,,
1501242387,109,1,0,0,2,0,5,,,
1501243902,35,1,0,0,2,0,5,,,
1501246450,64,1,0,0,0,0,5,,,
1501247054,119,1,0,0,0,0,1,,,
1501248069,27,1,0,0,2,0,4,,,
1501249681,76,1,0,0,0,0,9,,,
1501250710,114,1,0,0,3,0,4,,,
1501251538,80,1,0,0,3,0,4,,,
1501252875,106,1,0,0,0,0,9,,,
1501254088,26,1,0,0,4,0,8,,,
1501254810,70,1,0,0,7,0,9,,,
1501256410,34,1,0,0,0,0,2,,,
1501256442,3,1,0,0,0,0,9,,,
1501269375,65,1,0,0,0,0,2,,,
1501271059,94,1,0,0,1,0,9,,,
1501276160,27,1,0,0,1,0,6,,,
1501276717,94,1,0,0,6,0,4,,,
1501278743,6,1,0,0,4,0,4,,,
1501278757,27,1,0,0,2,0,8,,,
1501281435,15,1,0,0,1,0,5,,,
1501315388,58,1,0,0,2,0,10,,,
1501315975,40,1,0,0,2,0,8,,,
1501316332,26,1,0,0,1,0,1,,,
1501323947,89,1,0,0,5,0,9,,,
1501324108,60,1,0,0,1,0,10,,,
1501324738,45,1,0,0,0,0,4,,,
1501324980,82,1,0,0,3,0,7,,,
1501327067,64,1,0,0,4,0,9,,,
1501327714,31,1,0,0,3,0,10,,,
1501329127,97,1,0,0,5,0,1,,,
1501329181,92,1,0,0,2,0,9,,,
1501329189,13,1,0,0,0,0,4,,,
1501330836,39,1,0,0,0,0,4,,,
1501335034,19,1,0,0,3,0,9,,,
1501339194,28,1,0,0,0,0,3,,,
1501339689,107,1,0,0,0,0,2,,,
1501341967,51,1,0,0,3,0,8,,,
1501343275,62,1,0,0,4,0,6,,,
1501345228,67,1,0,0,4,0,2,,,
1501345570,48,1,0,0,5,0,3,,,
1501345843,68,1,0,0,4,0,4,,,
1501348513,37,1,0,0,0,0,10,,,
1501355992,119,1,0,0,1,0,6,,,
1501357241,7,1,0,0,5,0,7,,,
1501362305,113,1,0,0,1,0,4,,,
1501365509,85,1,0,0,5,0,5,,,
1501366218,117,1,0,0,0,0,4,,,
1501366882,65,1,0,0,3,0,8,,,
1501367062,76,1,0,0,3,0,5,,,
1501401637,20,1,0,0,0,0,2,,,
1501405562,108,1,0,0,0,0,5,,,
1501407177,6,1,0,0,4,0,2,,,
1501414992,104,1,0,0,2,0,9,,,
1501418488,126,1,0,0,0,0,2,,,
1501420315,33,1,0,0,0,0,9,,,
1501423415,10,1,0,0,2,0,2,,,
1501424799,124,1,0,0,2,0,2,,,
1501429588,65,1,0,0,0,0,7,,,
1501430489,38,1,0,0,1,0,1,,,
1501430977,5,1,0,0,5,0,7,,,
1501435008,72,1,0,0,1,0,6,,,
1501437299,74,1,0,0,5,0,10,,,
1501440855,21,1,0,0,7,0,5,,,
1501440890,21,1,0,0,0,0,9,,,
1501445321,22,1,0,0,3,0,9,,,
1501445387,16,1,0,0,3,0,6,,,
1501448849,8,1,0,0,0,0,2,,,
1501449888,22,1,0,0,7,0,9,,,
1501452938,92,1,0,0,1,0,8,,,
1501453805,4,1,0,0,0,0,1,,,
1501455411,107,1,0,0,1,0,7,,,
1501488937,13,1,0,0,7,0,10,,,
1501489553,5,1,0,0,7,0,8,,,
1501490516,67,1,0,0,0,0,7,,,
1501493294,43,1,0,0,4,0,9,,,
1501498122,28,1,0,0,0,0,10,,,
1501499015,11,1,0,0,2,0,6,,,
1501500418,123,1,0,0,1,0,6,,,
1501508632,80,1,0,0,3,0,3,,,
1501510250,107,1,0,0,2,0,1,,,
1501516917,73,1,0,0,7,0,4,,,
1501519572,4,1,0,0,1,0,10,,,
1501524920,9,1,0,0,0,0,2,,,
1501527971,99,1,0,0,1,0,4,,,
1501537327,8,1,0,0,1,0,10,,,
1501537706,75,1,0,0,0,0,6,,,
1501539838,95,1,0,0,3,0,10,,,
1501587066,9,1,0,0,1,0,1,,,
1501600260,76,1,0,0,1,0,5,,,
1501607203,67,1,0,0,7,0,8,,,
1501608132,17,1,0,0,2,0,5,,,
1501608900,62,1,0,0,1,0,7,,,
1501620294,90,1,0,0,1,0,2,,,
1501626979,101,1,0,0,5,0,10,,,
1501628053,96,1,0,0,1,0,1,,,
1501661076,88,1,0,0,2,0,2,,,
1501661410,8,1,0,0,0,0,7,,,
1501662189,97,1,0,0,2,0,10,,,
1501662255,77,1,0,0,4,0,9,,,
1501666571,87,1,0,0,2,0,5,,,
1501672632,121,1,0,0,3,0,3,,,
1501673468,12,1,0,0,7,0,6,,,
1501673792,38,1,0,0,1,0,4,,,
1501675161,71,1,0,0,1,0,9,,,
1501676817,4,1,0,0,3,0,7,,,
1501679930,44,1,0,0,0,0,3,,,
1501683296,127,1,0,0,1,0,9,,,
1501685477,71,1,0,0,4,0,10,,,
1501688773,8,1,0,0,1,0,6,,,
1501692264,125,1,0,0,1,0,8,,,
1501698986,36,1,0,0,1,0,10,,,
1501699586,107,1,0,0,1,0,8,,,
1501702097,60,1,0,0,1,0,3,,,
1501704639,15,1,0,0,0,0,7,,,
1501707504,94,1,0,0,0,0,5,,,
1501708928,121,1,0,0,1,0,10,,,
1501710902,43,1,0,0,1,0,2,,,
1501713674,27,1,0,0,2,0,2,,,
1501749775,77,1,0,0,4,0,7,,,
1501751658,22,1,0,0,0,0,2,,,
1501753009,94,1,0,0,6,0,7,,,
1501753317,16,1,0,0,0,0,5,,,
1501755102,5,1,0,0,3,0,2,,,
1501763068,26,1,0,0,1,0,3,,,
1501767847,30,1,0,0,7,0,4,,,
1501769322,4,1,0,0,2,0,6,,,
1501769861,109,1,0,0,0,0,9,,,
1501770376,60,1,0,0,0,0,1,,,
1501771281,22,1,0,0,0,0,10,,,
1501772650,25,1,0,0,3,0,1,,,
1501776378,106,1,0,0,4,0,1,,,
1501834630,62,1,0,0,5,0,8,,,
1501835411,60,1,0,0,1,0,8,,,
1501836844,63,1,0,0,2,0,7,,,
1501839400,80,1,0,0,6,0,3,,,
1501851530,49,1,0,0,1,0,6,,,
1501851976,99,1,0,0,2,0,10,,,
1501852002,71,1,0,0,1,0,7,,,
1501864577,124,1,0,0,1,0,6,,,
1501867144,3,1,0,0,7,0,7,,,
1501867398,26,1,0,0,7,0,4,,,
1501871210,58,1,0,0,1,0,1,,,
1501873659,103,1,0,0,0,0,5,,,
1501874522,68,1,0,0,5,0,5,,,
1501876729,53,1,0,0,1,0,9,,,
1501876746,38,1,0,0,0,0,4,,,
1501884899,112,1,0,0,5,0,1,,,
1501927171,70,1,0,0,0,0,5,,,
1501929890,53,1,0,0,2,0,9,,,
1501934139,94,1,0,0,0,0,5,,,
1501937555,126,1,0,0,2,0,8,,,
1501942809,108,1,0,0,7,0,7,,,
1501950931,79,1,0,0,1,0,6,,,
1501954334,33,1,0,0,0,0,2,,,
1501954836,54,1,0,0,2,0,7,,,
1501955889,90,1,0,0,4,0,10,,,
1501961048,37,1,0,0,0,0,7,,,
1501962928,70,1,0,0,2,0,4,,,
1501968292,70,1,0,0,2,0,1,,,
1501969436,6,1,0,0,7,0,1,,,
1501972837,47,1,0,0,0,0,1,,,
1502007356,51,1,0,0,7,0,2,,,
1502007559,54,1,0,0,1,0,4,,,
1502007720,94,1,0,0,4,0,3,,,
1502009113,26,1,0,0,1,0,6,,,
1502009193,29,1,0,0,0,0,6,,,
1502009878,19,1,0,0,1,0,6,,,
1502012266,17,1,0,0,4,0,4,,,
1502013332,31,1,0,0,3,0,9,,,
1502014079,25,1,0,0,2,0,4,,,
1502016584,57,1,0,0,1,0,2,,,
1502016825,110,1,0,0,2,0,1,,,
1502017528,28,1,0,0,1,0,9,,,
1502019025,90,1,0,0,4,0,8,,,
1502020715,30,1,0,0,1,0,4,,,
1502022238,105,1,0,0,4,0,10,,,
1502022410,118,1,0,0,0,0,1,,,
1502023987,112,1,0,0,2,0,7,,,
1502024077,73,1,0,0,3,0,8,,,
1502024108,49,1,0,0,2,0,9,,,
1502024396,87,1,0,0,3,0,10,,,
1502025502,108,1,0,0,1,0,8,,,
1502031100,9,1,0,0,1,0,10,,,
1502036587,115,1,0,0,1,0,7,,,
1502052333,77,1,0,0,3,0,5,,,
1502052701,33,1,0,0,7,0,3,,,
1502053231,108,1,0,0,0,0,6,,,
1502056052,96,1,0,0,1,0,3,,,
1502093374,52,1,0,0,0,0,2,,,
1502096737,109,1,0,0,0,0,8,,,
1502103154,107,1,0,0,0,0,2,,,
1502104591,3,1,0,0,0,0,3,,,
1502116591,112,1,0,0,0,0,6,,,
1502131995,109,1,0,0,0,0,10,,,
1502134628,63,1,0,0,0,0,10,,,
1502135669,8,1,0,0,0,0,3,,,
1502137071,115,1,0,0,0,0,3,,,
1502138301,113,1,0,0,1,0,5,,,
1502141964,121,1,0,0,2,0,4,,,
1502180674,55,1,0,0,0,0,7,,,
1502180976,13,1,0,0,1,0,2,,,
1502184187,9,1,0,0,7,0,2,,,
1502184761,99,1,0,0,4,0,6,,,
1502185573,99,1,0,0,3,0,3,,,
