POSIX,source,app,x_x0,y_y0,t_t0,rstart,rstop
1501836844,63,1,0,0,2,,
1501839400,80,1,0,0,6,,
1501851530,49,1,0,0,1,,
1501851976,99,1,0,0,2,,
1501852002,71,1,0,0,1,,
1501864577,124,1,0,0,1,,
1501867144,3,1,0,0,7,,
1501867398,26,1,0,0,7,,
1501871210,58,1,0,0,1,,
1501873659,103,1,0,0,0,,
1501874522,68,1,0,0,5,,
1501876729,53,1,0,0,1,,
1501876746,38,1,0,0,0,,
1501884899,112,1,0,0,5,,
1501927171,70,1,0,0,0,,
1501929890,53,1,0,0,2,,
1501934139,94,1,0,0,0,,
1501937555,126,1,0,0,2,,
1501942809,108,1,0,0,7,,
1501950931,79,1,0,0,1,,
1501954334,33,1,0,0,0,,
1501954836,54,1,0,0,2,,
1501955889,90,1,0,0,4,,
1501961048,37,1,0,0,0,,
1501962928,70,1,0,0,2,,
1501968292,70,1,0,0,2,,
1501969436,6,1,0,0,7,,
1501972837,47,1,0,0,0,,
1502007356,51,1,0,0,7,,
1502007559,54,1,0,0,1,,
1502007720,94,1,0,0,4,,
1502009113,26,1,0,0,1,,
1502009193,29,1,0,0,0,,
1502009878,19,1,0,0,1,,
1502012266,17,1,0,0,4,,
1502013332,31,1,0,0,3,,
1502014079,25,1,0,0,2,,
1502016584,57,1,0,0,1,,
1502016825,110,1,0,0,2,,
1502017528,28,1,0,0,1,,
1502019025,90,1,0,0,4,,
1502020715,30,1,0,0,1,,
1502022238,105,1,0,0,4,,
1502022410,118,1,0,0,0,,
1502023987,112,1,0,0,2,,
1502024077,73,1,0,0,3,,
1502024108,49,1,0,0,2,,
1502024396,87,1,0,0,3,,
1502025502,108,1,0,0,1,,
1502031100,9,1,0,0,1,,
1502036587,115,1,0,0,1,,
1502052333,77,1,0,0,3,,
1502052701,33,1,0,0,7,,
1502053231,108,1,0,0,0,,
1502056052,96,1,0,0,1,,
1502093374,52,1,0,0,0,,
1502096737,109,1,0,0,0,,
1502103154,107,1,0,0,0,,
1502104591,3,1,0,0,0,,
1502116591,112,1,0,0,0,,
1502131995,109,1,0,0,0,,
1502134628,63,1,0,0,0,,
1502135669,8,1,0,0,0,,
1502137071,115,1,0,0,0,,
1502138301,113,1,0,0,1,,
1502141964,121,1,0,0,2,,
1502180674,55,1,0,0,0,,
1502180976,13,1,0,0,1,,
1502184187,9,1,0,0,7,,
1502184761,99,1,0,0,4,,
1502185573,99,1,0,0,3,,
1502188711,101,1,0,0,6,,
1502189314,70,1,0,0,3,,
1502191821,37,1,0,0,4,,
1502203450,71,1,0,0,0,,
1502205175,118,1,0,0,0,,
1502206481,36,1,0,0,2,,
1502207957,36,1,0,0,0,,
1502209192,16,1,0,0,6,,
1502221316,71,1,0,0,1,,
1502223974,63,1,0,0,2,,
1502226648,62,1,0,0,1,,
1502231668,14,1,0,0,4,,
1502266252,42,1,0,0,1,,
1502269713,30,1,0,0,3,,
1502269828,22,1,0,0,0,,
1502272707,9,1,0,0,2,,
1502273549,70,1,0,0,0,,
1502277278,10,1,0,0,0,,
1502282456,45,1,0,0,2,,
1502285741,17,1,0,0,0,,
1502293634,43,1,0,0,4,,
1502295424,108,1,0,0,5,,
1502295930,75,1,0,0,0,,
1502296400,121,1,0,0,0,,
1502297608,51,1,0,0,6,,
1502298480,8,1,0,0,1,,
1502306757,35,1,0,0,6,,
1502311365,39,1,0,0,5,,
1502313213,95,1,0,0,7,,
1502314722,72,1,0,0,2,,
1502316592,118,1,0,0,6,,
1502352804,56,1,0,0,1,,
1502357007,21,1,0,0,1,,
1502357620,17,1,0,0,2,,
1502357635,72,1,0,0,3,,
1502358927,28,1,0,0,0,,
1502359898,112,1,0,0,7,,
1502363768,45,1,0,0,2,,
1502365093,47,1,0,0,2,,
1502374716,92,1,0,0,1,,
1502376582,77,1,0,0,0,,
1502379893,99,1,0,0,6,,
1502379961,57,1,0,0,2,,
1502382146,19,1,0,0,0,,
1502382166,88,1,0,0,6,,
1502389637,39,1,0,0,0,,
1502389709,107,1,0,0,3,,
1502394964,92,1,0,0,1,,
1502402270,29,1,0,0,0,,
1502405045,109,1,0,0,1,,
1502441972,29,1,0,0,1,,
1502445356,77,1,0,0,1,,
1502453536,9,1,0,0,1,,
1502456777,55,1,0,0,3,,
1502458919,77,1,0,0,1,,
1502461279,126,1,0,0,0,,
1502468374,108,1,0,0,2,,
1502471193,22,1,0,0,3,,
1502471979,65,1,0,0,2,,
1502474925,69,1,0,0,0,,
1502480233,45,1,0,0,2,,
1502481996,79,1,0,0,1,,
1502483293,90,1,0,0,1,,
1502484019,68,1,0,0,3,,
1502485925,28,1,0,0,1,,
1502487078,125,1,0,0,1,,
1502487898,27,1,0,0,6,,
1502487995,11,1,0,0,0,,
1502488063,6,1,0,0,0,,
1502488516,65,1,0,0,4,,
1502489663,18,1,0,0,4,,
1502527347,112,1,0,0,3,,
1502527812,14,1,0,0,0,,
1502532796,36,1,0,0,2,,
1502533956,98,1,0,0,1,,
1502535076,57,1,0,0,7,,
1502539704,71,1,0,0,2,,
1502541080,56,1,0,0,4,,
1502545904,65,1,0,0,0,,
1502547216,77,1,0,0,0,,
1502550656,124,1,0,0,0,,
1502551239,124,1,0,0,0,,
1502553671,78,1,0,0,1,,
1502577158,72,1,0,0,4,,
1502577272,15,1,0,0,0,,
1502616651,69,1,0,0,0,,
1502625927,15,1,0,0,1,,
1502628887,69,1,0,0,3,,
1502629310,62,1,0,0,1,,
1502632174,89,1,0,0,0,,
1502637553,4,1,0,0,2,,
1502638403,94,1,0,0,1,,
1502646085,6,1,0,0,0,,
1502648838,68,1,0,0,0,,
1502650874,5,1,0,0,4,,
1502654267,80,1,0,0,0,,
1502659976,105,1,0,0,0,,
1502661472,58,1,0,0,1,,
1502665110,106,1,0,0,5,,
1502699558,20,1,0,0,3,,
1502699559,36,1,0,0,1,,
1502701902,62,1,0,0,2,,
1502702010,80,1,0,0,1,,
1502705073,3,1,0,0,1,,
1502707289,79,1,0,0,4,,
1502707995,70,1,0,0,3,,
1502713296,88,1,0,0,1,,
1502718692,48,1,0,0,1,,
1502723019,33,1,0,0,1,,
1502723544,42,1,0,0,6,,
1502726293,114,1,0,0,4,,
1502726563,57,1,0,0,0,,
1502726764,119,1,0,0,1,,
1502727301,69,1,0,0,1,,
1502729289,108,1,0,0,0,,
1502729626,92,1,0,0,2,,
1502729874,10,1,0,0,0,,
1502731755,4,1,0,0,4,,
1502736578,29,1,0,0,6,,
1502741682,37,1,0,0,0,,
1502742330,28,1,0,0,0,,
1502742622,98,1,0,0,3,,
1502744394,87,1,0,0,0,,
1502745103,56,1,0,0,3,,
1502747494,96,1,0,0,1,,
1502749982,79,1,0,0,1,,
1502750990,116,1,0,0,0,,
1502785120,5,1,0,0,0,,
1502786290,78,1,0,0,5,,
1502792957,67,1,0,0,2,,
1502794352,65,1,0,0,2,,
1502797172,10,1,0,0,0,,
1502798066,104,1,0,0,1,,
1502817841,48,1,0,0,1,,
1502820220,15,1,0,0,2,,
1502820501,52,1,0,0,3,,
1502821301,109,1,0,0,5,,
1502823068,22,1,0,0,2,,
1502831929,8,1,0,0,3,,
1502832897,114,1,0,0,5,,
1502833117,73,1,0,0,4,,
1502836439,82,1,0,0,1,,
1502877977,87,1,0,0,1,,
1502880777,71,1,0,0,6,,
1502881451,58,1,0,0,5,,
1502883222,4,1,0,0,1,,
1502887155,110,1,0,0,0,,
1502893533,16,1,0,0,1,,
1502893650,109,1,0,0,4,,
1502894128,47,1,0,0,0,,
1502899797,79,1,0,0,3,,
1502916359,97,1,0,0,6,,
1502919772,103,1,0,0,1,,
1502920571,112,1,0,0,1,,
1502922411,99,1,0,0,1,,
1502923633,126,1,0,0,7,,
1502958424,77,1,0,0,3,,
1502959987,27,1,0,0,3,,
1502960229,65,1,0,0,1,,
1502965771,65,1,0,0,1,,
1502976443,80,1,0,0,2,,
1502980180,19,1,0,0,0,,
1502980656,56,1,0,0,1,,
1502982033,11,1,0,0,1,,
1502983048,124,1,0,0,0,,
1502986933,79,1,0,0,2,,
1502987718,17,1,0,0,1,,
1502989974,113,1,0,0,1,,
1502995966,45,1,0,0,1,,
1502998029,72,1,0,0,4,,
1503001759,84,1,0,0,0,,
1503004288,51,1,0,0,1,,
1503009713,43,1,0,0,0,,
1503010703,18,1,0,0,0,,
1503043663,35,1,0,0,1,,
1503045442,54,1,0,0,3,,
1503053281,63,1,0,0,4,,
1503055247,124,1,0,0,4,,
1503056850,68,1,0,0,0,,
1503058404,22,1,0,0,2,,
1503059381,65,1,0,0,3,,
1503059456,102,1,0,0,0,,
1503059813,62,1,0,0,6,,
1503061049,45,1,0,0,1,,
1503063113,86,1,0,0,0,,
1503066848,70,1,0,0,2,,
1503067951,13,1,0,0,6,,
1503073481,2,1,0,0,4,,
1503075002,13,1,0,0,0,,
1503081322,13,1,0,0,2,,
1503081567,7,1,0,0,7,,
1503082365,38,1,0,0,6,,
1503094461,82,1,0,0,2,,
1503095542,109,1,0,0,4,,
1503132547,52,1,0,0,4,,
1503133304,119,1,0,0,1,,
1503133595,40,1,0,0,1,,
1503137684,101,1,0,0,1,,
1503139695,94,1,0,0,0,,
1503140194,103,1,0,0,1,,
1503143452,79,1,0,0,3,,
1503144236,46,1,0,0,2,,
1503150823,108,1,0,0,4,,
1503157355,122,1,0,0,1,,
1503161493,62,1,0,0,1,,
1503161912,71,1,0,0,0,,
1503221602,36,1,0,0,4,,
1503223583,38,1,0,0,1,,
1503223987,102,1,0,0,0,,
1503228237,89,1,0,0,2,,
1503234296,90,1,0,0,1,,
1503239012,94,1,0,0,0,,
1503241403,16,1,0,0,5,,
1503242978,75,1,0,0,6,,
1503243721,39,1,0,0,3,,
1503247661,70,1,0,0,1,,
1503247851,85,1,0,0,0,,
1503252150,20,1,0,0,0,,
1503254842,77,1,0,0,0,,
1503256304,78,1,0,0,0,,
1503258292,82,1,0,0,2,,
1503258514,82,1,0,0,2,,
1503261159,39,1,0,0,0,,
1503261741,53,1,0,0,0,,
1503302783,3,1,0,0,6,,
1503304034,36,1,0,0,4,,
1503304504,56,1,0,0,1,,
1503304753,84,1,0,0,3,,
1503305062,7,1,0,0,4,,
1503308539,109,1,0,0,5,,
1503319268,9,1,0,0,0,,
1503319471,5,1,0,0,2,,
1503324255,71,1,0,0,1,,
1503330768,74,1,0,0,2,,
1503334005,90,1,0,0,0,,
1503335924,78,1,0,0,2,,
1503338043,45,1,0,0,6,,
1503338766,12,1,0,0,7,,
1503340326,47,1,0,0,1,,
1503341778,117,1,0,0,0,,
1503342792,40,1,0,0,5,,
1503351891,117,1,0,0,3,,
1503389931,99,1,0,0,1,,
1503390629,88,1,0,0,0,,
1503393253,72,1,0,0,1,,
1503393720,43,1,0,0,1,,
1503395770,112,1,0,0,1,,
1503406125,62,1,0,0,2,,
1503407765,45,1,0,0,2,,
1503419680,86,1,0,0,1,,
1503420319,79,1,0,0,6,,
1503421077,48,1,0,0,0,,
1503424520,49,1,0,0,1,,
1503425278,52,1,0,0,2,,
1503426761,112,1,0,0,0,,
1503428038,71,1,0,0,2,,
1503428353,86,1,0,0,2,,
1503429684,22,1,0,0,0,,
1503433780,48,1,0,0,0,,
1503442023,53,1,0,0,1,,
1503480767,10,1,0,0,2,,
1503480953,17,1,0,0,1,,
1503483610,104,1,0,0,1,,
1503484547,40,1,0,0,1,,
1503488912,89,1,0,0,3,,
1503489891,30,1,0,0,4,,
1503496511,36,1,0,0,1,,
1503496646,35,1,0,0,7,,
1503504926,94,1,0,0,7,,
1503508417,60,1,0,0,3,,
1503517510,5,1,0,0,2,,
1503518474,21,1,0,0,0,,
1503523067,5,1,0,0,2,,
1503523879,89,1,0,0,0,,
1503561729,112,1,0,0,7,,
1503561835,81,1,0,0,2,,
1503565903,95,1,0,0,2,,
1503566638,70,1,0,0,2,,
1503566661,67,1,0,0,2,,
1503568790,127,1,0,0,1,,
1503572837,27,1,0,0,4,,
1503573000,52,1,0,0,1,,
1503576510,104,1,0,0,2,,
1503577631,17,1,0,0,0,,
1503578714,45,1,0,0,6,,
1503580938,108,1,0,0,5,,
1503581851,18,1,0,0,3,,
1503582205,118,1,0,0,5,,
1503583892,54,1,0,0,1,,
1503585931,97,1,0,0,2,,
1503590999,73,1,0,0,4,,
1503591774,74,1,0,0,0,,
1503594496,110,1,0,0,0,,
1503602386,15,1,0,0,2,,
1503608532,113,1,0,0,0,,
1503609617,33,1,0,0,1,,
1503609932,36,1,0,0,5,,
1503614013,94,1,0,0,5,,
1503652318,105,1,0,0,0,,
1503653787,14,1,0,0,5,,
1503654160,116,1,0,0,2,,
1503662876,54,1,0,0,5,,
1503663375,71,1,0,0,2,,
1503665830,17,1,0,0,1,,
1503669486,57,1,0,0,6,,
1503671029,109,1,0,0,2,,
1503671652,40,1,0,0,0,,
1503674263,69,1,0,0,1,,
1503679779,102,1,0,0,5,,
1503680347,40,1,0,0,1,,
1503691619,68,1,0,0,0,,
1503734418,44,1,0,0,0,,
1503737546,109,1,0,0,3,,
1503744500,92,1,0,0,3,,
1503748146,106,1,0,0,7,,
1503754949,121,1,0,0,1,,
1503755274,8,1,0,0,5,,
1503760278,103,1,0,0,3,,
1503761543,124,1,0,0,0,,
1503761851,31,1,0,0,0,,
1503763657,47,1,0,0,2,,
1503773262,127,1,0,0,0,,
1503780278,10,1,0,0,2,,
1503784095,62,1,0,0,1,,
1503784322,104,1,0,0,4,,
1503785778,3,1,0,0,1,,
1503785958,64,1,0,0,1,,
1503787788,10,1,0,0,3,,
1503788346,65,1,0,0,1,,
1503823888,74,1,0,0,0,,
1503824625,6,1,0,0,0,,
1503826874,121,1,0,0,3,,
1503829885,118,1,0,0,1,,
1503830740,31,1,0,0,1,,
1503832015,98,1,0,0,2,,
1503833518,39,1,0,0,1,,
1503834706,8,1,0,0,0,,
1503837149,90,1,0,0,0,,
1503838181,44,1,0,0,0,,
1503840809,57,1,0,0,3,,
1503842004,56,1,0,0,0,,
1503844512,33,1,0,0,1,,
1503849968,53,1,0,0,1,,
1503851806,109,1,0,0,5,,
1503856689,73,1,0,0,3,,
1503862687,9,1,0,0,1,,
1503863213,72,1,0,0,3,,
1503867566,6,1,0,0,4,,
1503868400,47,1,0,0,6,,
1503870257,113,1,0,0,3,,
1503872489,48,1,0,0,1,,
1503873069,47,1,0,0,1,,
1503908221,96,1,0,0,3,,
1503911344,46,1,0,0,7,,
1503913024,9,1,0,0,0,,
1503918534,37,1,0,0,1,,
1503920074,119,1,0,0,0,,
1503923128,17,1,0,0,3,,
1503924032,38,1,0,0,3,,
1503925766,52,1,0,0,1,,
1503927411,116,1,0,0,2,,
1503928303,79,1,0,0,1,,
1503928444,102,1,0,0,2,,
1503931733,84,1,0,0,5,,
1503935536,105,1,0,0,0,,
1503935940,18,1,0,0,0,,
1503939766,68,1,0,0,4,,
1503945749,20,1,0,0,4,,
1503949089,119,1,0,0,0,,
1503949114,31,1,0,0,2,,
1503950695,89,1,0,0,1,,
1503952582,53,1,0,0,1,,
1503955710,19,1,0,0,0,,
1503956983,89,1,0,0,0,,
1503994077,80,1,0,0,6,,
1503995033,36,1,0,0,4,,
1503998961,72,1,0,0,3,,
1504002351,108,1,0,0,2,,
1504011054,113,1,0,0,0,,
1504012098,108,1,0,0,1,,
1504012661,43,1,0,0,2,,
1504013962,115,1,0,0,3,,
1504017943,55,1,0,0,3,,
1504020382,39,1,0,0,1,,
1504021333,64,1,0,0,5,,
1504022297,10,1,0,0,1,,
1504023990,85,1,0,0,1,,
1504030607,52,1,0,0,2,,
1504034396,58,1,0,0,0,,
1504040980,122,1,0,0,1,,
1504086142,16,1,0,0,0,,
1504090831,118,1,0,0,0,,
1504091591,123,1,0,0,1,,
1504091905,123,1,0,0,5,,
1504098582,108,1,0,0,7,,
1504103842,35,1,0,0,1,,
1504104897,72,1,0,0,0,,
1504105959,3,1,0,0,3,,
1504107145,99,1,0,0,0,,
1504107308,62,1,0,0,0,,
1504109630,21,1,0,0,5,,
1504111611,10,1,0,0,0,,
1504112337,62,1,0,0,7,,
1504116078,72,1,0,0,2,,
1504117084,71,1,0,0,1,,
1504118868,58,1,0,0,0,,
1504124715,4,1,0,0,1,,
1504124983,126,1,0,0,7,,
1504132134,2,1,0,0,1,,
1504132952,8,1,0,0,1,,
1504172359,60,1,0,0,0,,
1504177196,90,1,0,0,2,,
1504179940,16,1,0,0,0,,
1504181277,6,1,0,0,7,,
1504182631,67,1,0,0,0,,
1504183316,45,1,0,0,2,,
1504185096,90,1,0,0,4,,
1504189958,116,1,0,0,0,,
1504191130,88,1,0,0,0,,
1504192642,74,1,0,0,0,,
1504193280,35,1,0,0,3,,
1504194402,33,1,0,0,0,,
1504199036,112,1,0,0,5,,
1504200906,48,1,0,0,5,,
1504217967,36,1,0,0,7,,
1504218060,35,1,0,0,7,,
1504261176,97,1,0,0,1,,
1504265792,65,1,0,0,0,,
1504278273,37,1,0,0,1,,
1504282552,73,1,0,0,4,,
1504284441,25,1,0,0,4,,
1504284522,16,1,0,0,0,,
1504290501,110,1,0,0,5,,
1504294081,73,1,0,0,1,,
1504295338,73,1,0,0,0,,
1504297145,38,1,0,0,1,,
1504340700,73,1,0,0,4,,
1504341314,74,1,0,0,1,,
1504342937,43,1,0,0,4,,
1504344087,11,1,0,0,4,,
1504347289,14,1,0,0,0,,
1504348387,82,1,0,0,0,,
1504349489,2,1,0,0,6,,
1504350247,77,1,0,0,0,,
1504351529,87,1,0,0,3,,
1504351530,31,1,0,0,2,,
1504352677,94,1,0,0,0,,
1504354752,44,1,0,0,1,,
1504358519,13,1,0,0,7,,
1504362189,27,1,0,0,2,,
1504364334,69,1,0,0,2,,
1504365234,118,1,0,0,4,,
1504366063,7,1,0,0,1,,
1504374454,2,1,0,0,4,,
1504377531,39,1,0,0,2,,
1504378922,116,1,0,0,2,,
1504380951,110,1,0,0,2,,
1504382018,5,1,0,0,1,,
1504384414,77,1,0,0,4,,
1504391684,104,1,0,0,1,,
1504430786,106,1,0,0,2,,
1504436066,96,1,0,0,1,,
1504439657,49,1,0,0,1,,
1504442422,80,1,0,0,1,,
1504444755,92,1,0,0,0,,
1504445470,22,1,0,0,1,,
1504452194,118,1,0,0,2,,
1504453657,71,1,0,0,1,,
1504457916,16,1,0,0,1,,
1504458417,18,1,0,0,5,,
1504460856,64,1,0,0,2,,
1504470732,13,1,0,0,5,,
1504471927,25,1,0,0,1,,
1504474208,90,1,0,0,2,,
1504478492,125,1,0,0,2,,
1504513659,25,1,0,0,1,,
1504515210,126,1,0,0,0,,
1504522315,108,1,0,0,1,,
1504525767,44,1,0,0,0,,
1504527370,6,1,0,0,1,,
1504528759,64,1,0,0,3,,
1504529024,8,1,0,0,0,,
1504530754,37,1,0,0,1,,
1504531577,43,1,0,0,1,,
1504531620,56,1,0,0,1,,
1504546469,108,1,0,0,2,,
1504548846,79,1,0,0,0,,
1504550115,58,1,0,0,0,,
1504556820,98,1,0,0,0,,
1504558155,38,1,0,0,5,,
1504562915,107,1,0,0,7,,
1504600282,52,1,0,0,0,,
1504600367,31,1,0,0,4,,
1504603315,54,1,0,0,2,,
1504604949,89,1,0,0,2,,
1504605783,33,1,0,0,5,,
1504605804,53,1,0,0,2,,
1504607054,96,1,0,0,2,,
1504609188,124,1,0,0,4,,
1504609206,20,1,0,0,6,,
1504610929,85,1,0,0,0,,
1504612444,114,1,0,0,0,,
1504613313,109,1,0,0,2,,
1504613602,79,1,0,0,2,,
1504622445,89,1,0,0,6,,
1504622486,37,1,0,0,4,,
1504627185,98,1,0,0,5,,
1504631821,74,1,0,0,1,,
1504632089,33,1,0,0,2,,
1504633603,26,1,0,0,6,,
1504636765,67,1,0,0,0,,
1504636892,71,1,0,0,5,,
1504638215,67,1,0,0,0,,
1504638471,118,1,0,0,3,,
1504647916,123,1,0,0,5,,
1504650985,33,1,0,0,0,,
1504651068,45,1,0,0,3,,
1504687284,53,1,0,0,3,,
1504693914,57,1,0,0,1,,
1504696057,15,1,0,0,1,,
1504697308,22,1,0,0,3,,
1504703876,4,1,0,0,3,,
1504705615,72,1,0,0,1,,
1504705635,55,1,0,0,0,,
1504706706,30,1,0,0,0,,
1504713044,92,1,0,0,5,,
1504716854,26,1,0,0,1,,
1504723985,107,1,0,0,5,,
1504732344,63,1,0,0,2,,
1504736959,127,1,0,0,1,,
1504773395,14,1,0,0,4,,
1504774040,110,1,0,0,1,,
1504774704,9,1,0,0,0,,
1504775617,58,1,0,0,2,,
1504776670,87,1,0,0,0,,
1504777623,88,1,0,0,0,,
1504777629,17,1,0,0,0,,
1504780767,13,1,0,0,0,,
1504787342,44,1,0,0,2,,
1504788775,42,1,0,0,0,,
1504789124,17,1,0,0,2,,
1504790935,121,1,0,0,2,,
1504791937,79,1,0,0,0,,
1504795425,75,1,0,0,0,,
1504796038,86,1,0,0,2,,
1504799749,37,1,0,0,4,,
1504799974,53,1,0,0,2,,
1504804314,31,1,0,0,0,,
1504809676,106,1,0,0,5,,
1504811571,58,1,0,0,4,,
1504814634,127,1,0,0,1,,
1504814870,28,1,0,0,1,,
1504816306,73,1,0,0,0,,
1504816936,29,1,0,0,2,,
1504819515,125,1,0,0,0,,
1504820292,49,1,0,0,1,,
1504822298,22,1,0,0,1,,
1504858588,109,1,0,0,3,,
1504859848,85,1,0,0,0,,
1504859977,21,1,0,0,0,,
1504860338,62,1,0,0,1,,
1504865897,65,1,0,0,2,,
1504869516,18,1,0,0,2,,
1504871193,121,1,0,0,0,,
1504876178,20,1,0,0,1,,
1504877640,38,1,0,0,2,,
1504877960,89,1,0,0,1,,
1504878913,52,1,0,0,0,,
1504879569,97,1,0,0,3,,
1504880335,39,1,0,0,6,,
1504881266,56,1,0,0,3,,
1504884336,11,1,0,0,7,,
1504886156,87,1,0,0,7,,
1504886482,20,1,0,0,2,,
1504891153,17,1,0,0,2,,
1504893234,22,1,0,0,0,,
1504893379,94,1,0,0,2,,
1504894470,53,1,0,0,2,,
1504900676,35,1,0,0,2,,
1504902518,6,1,0,0,2,,
1504903870,55,1,0,0,0,,
1504904424,4,1,0,0,1,,
1504906375,63,1,0,0,1,,
1504907291,76,1,0,0,4,,
1504947470,68,1,0,0,3,,
1504947786,9,1,0,0,0,,
1504952399,71,1,0,0,3,,
1504952907,90,1,0,0,0,,
1504957888,40,1,0,0,6,,
1504958352,17,1,0,0,1,,
1504960033,118,1,0,0,0,,
1504969830,45,1,0,0,3,,
1504971999,27,1,0,0,0,,
1504972679,86,1,0,0,5,,
1504975823,96,1,0,0,0,,
1504978721,79,1,0,0,2,,
1504981612,51,1,0,0,2,,
1504982569,62,1,0,0,1,,
1504985292,72,1,0,0,2,,
1504990054,87,1,0,0,5,,
1504990359,42,1,0,0,0,,
1504991193,86,1,0,0,6,,
1504991286,108,1,0,0,3,,
1504991344,49,1,0,0,4,,
1504993634,84,1,0,0,1,,
1505035099,98,1,0,0,0,,
1505036304,106,1,0,0,1,,
1505036773,60,1,0,0,0,,
1505038579,67,1,0,0,6,,
1505038964,11,1,0,0,4,,
1505041365,96,1,0,0,3,,
1505044238,38,1,0,0,2,,
1505048198,118,1,0,0,0,,
1505050954,42,1,0,0,2,,
1505053009,14,1,0,0,1,,
1505055192,89,1,0,0,2,,
1505056404,22,1,0,0,2,,
1505059828,86,1,0,0,1,,
1505060992,6,1,0,0,1,,
1505062583,71,1,0,0,1,,
1505068388,122,1,0,0,0,,
1505070519,29,1,0,0,1,,
1505072479,65,1,0,0,4,,
1505073337,115,1,0,0,5,,
1505077798,35,1,0,0,3,,
1505116817,22,1,0,0,0,,
1505116928,60,1,0,0,5,,
1505117201,106,1,0,0,0,,
1505118334,84,1,0,0,0,,
1505124183,34,1,0,0,0,,
1505125625,54,1,0,0,1,,
1505126249,89,1,0,0,1,,
1505135105,42,1,0,0,2,,
1505142050,69,1,0,0,4,,
1505146387,2,1,0,0,2,,
1505149095,71,1,0,0,5,,
1505154572,116,1,0,0,3,,
1505154765,7,1,0,0,1,,
1505156221,125,1,0,0,3,,
1505162335,42,1,0,0,4,,
1505162783,18,1,0,0,6,,
1505165267,60,1,0,0,1,,
1505166038,88,1,0,0,2,,
1505167845,60,1,0,0,0,,
1505209743,101,1,0,0,2,,
1505213484,96,1,0,0,4,,
1505218335,90,1,0,0,1,,
1505224672,95,1,0,0,0,,
1505233941,85,1,0,0,2,,
1505234952,9,1,0,0,3,,
1505236248,103,1,0,0,5,,
1505236540,46,1,0,0,3,,
1505240734,65,1,0,0,1,,
1505242235,84,1,0,0,2,,
1505243223,52,1,0,0,2,,
1505246324,8,1,0,0,5,,
1505250676,58,1,0,0,1,,
1505254007,2,1,0,0,0,,
1505256686,76,1,0,0,2,,
1505290203,4,1,0,0,4,,
1505290962,30,1,0,0,1,,
1505297146,99,1,0,0,0,,
1505300942,127,1,0,0,0,,
1505303771,118,1,0,0,4,,
1505304809,87,1,0,0,1,,
1505304967,29,1,0,0,3,,
1505305751,119,1,0,0,0,,
1505310092,118,1,0,0,0,,
1505311677,98,1,0,0,0,,
1505313415,47,1,0,0,0,,
1505316304,45,1,0,0,6,,
1505320865,27,1,0,0,1,,
1505321945,34,1,0,0,5,,
1505324054,84,1,0,0,2,,
1505325335,31,1,0,0,1,,
1505328630,45,1,0,0,6,,
1505329771,51,1,0,0,1,,
1505330319,37,1,0,0,6,,
1505330656,79,1,0,0,3,,
1505332711,56,1,0,0,0,,
1505334404,52,1,0,0,0,,
1505337704,37,1,0,0,0,,
1505339442,6,1,0,0,2,,
1505342378,85,1,0,0,0,,
1505343590,97,1,0,0,2,,
1505378207,82,1,0,0,6,,
1505378327,38,1,0,0,3,,
1505382100,77,1,0,0,3,,
1505387685,36,1,0,0,4,,
1505390640,87,1,0,0,1,,
1505391554,25,1,0,0,1,,
1505393627,53,1,0,0,2,,
1505393697,37,1,0,0,1,,
1505399401,51,1,0,0,2,,
1505400375,18,1,0,0,2,,
1505401796,25,1,0,0,0,,
1505402318,42,1,0,0,1,,
1505404046,8,1,0,0,0,,
1505405331,36,1,0,0,0,,
1505406563,78,1,0,0,3,,
1505411677,107,1,0,0,3,,
1505415460,39,1,0,0,2,,
1505416287,96,1,0,0,5,,
1505417651,122,1,0,0,0,,
1505417752,68,1,0,0,4,,
1505424281,79,1,0,0,0,,
1505426715,65,1,0,0,2,,
1505465393,99,1,0,0,2,,
1505467276,15,1,0,0,1,,
1505475558,30,1,0,0,1,,
1505476274,92,1,0,0,0,,
1505478035,102,1,0,0,0,,
1505478465,92,1,0,0,1,,
1505478666,98,1,0,0,5,,
1505478716,56,1,0,0,5,,
1505478744,124,1,0,0,4,,
1505479066,110,1,0,0,3,,
1505483105,73,1,0,0,2,,
1505486417,81,1,0,0,6,,
1505487063,33,1,0,0,0,,
1505492960,104,1,0,0,5,,
1505495863,29,1,0,0,2,,
1505513930,108,1,0,0,4,,
1505515541,39,1,0,0,2,,
1505556079,3,1,0,0,0,,
1505560510,56,1,0,0,6,,
1505571735,81,1,0,0,4,,
1505573409,36,1,0,0,3,,
1505578913,86,1,0,0,1,,
1505579483,34,1,0,0,5,,
1505580017,43,1,0,0,1,,
1505581434,53,1,0,0,1,,
1505582707,3,1,0,0,1,,
1505583472,80,1,0,0,0,,
1505584192,22,1,0,0,1,,
1505584481,47,1,0,0,1,,
1505585705,22,1,0,0,4,,
1505587472,85,1,0,0,1,,
1505587764,57,1,0,0,2,,
1505588215,101,1,0,0,0,,
1505592158,116,1,0,0,3,,
1505593543,125,1,0,0,1,,
1505594150,114,1,0,0,2,,
1505594430,54,1,0,0,0,,
1505596259,117,1,0,0,3,,
1505640862,124,1,0,0,1,,
1505645071,107,1,0,0,1,,
1505645115,126,1,0,0,7,,
1505646187,118,1,0,0,1,,
1505651374,10,1,0,0,0,,
